Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_A2 / V,Voltage U_B2 / V
258,0.0164,0.7215,0.9135,-0.0075
258.2,0.0164,0.723,0.912,-0.0075
258.4,0.0164,0.723,0.912,-0.0075
258.603,0.0162,0.7245,0.912,-0.0075
258.801,0.01635,0.726,0.9105,-0.009
259,0.01645,0.726,0.9105,-0.0075
259.2,0.0164,0.7275,0.909,-0.0075
259.4,0.0164,0.729,0.909,-0.0075
259.6,0.0164,0.7305,0.909,-0.0075
259.8,0.0164,0.7305,0.9075,-0.0075
260,0.0164,0.732,0.9075,-0.0075
260.2,0.0164,0.7335,0.9075,-0.0075
260.4,0.0164,0.7335,0.906,-0.0075
260.6,0.0164,0.735,0.906,-0.0075
260.8,0.01635,0.7365,0.9045,-0.0075
261,0.0164,0.7365,0.9045,-0.0075
261.2,0.01635,0.738,0.9045,-0.009
261.4,0.01635,0.7395,0.903,-0.0075
261.6,0.01635,0.7395,0.9015,-0.009
261.801,0.0163,0.741,0.903,-0.009
262,0.0163,0.7425,0.9015,-0.009
262.2,0.0163,0.7425,0.9015,-0.009
262.4,0.0163,0.744,0.9,-0.009
262.6,0.0163,0.744,0.9,-0.009
262.8,0.0163,0.7455,0.9,-0.009
263,0.0163,0.747,0.9,-0.009
263.2,0.01625,0.747,0.8985,-0.009
263.4,0.0163,0.7485,0.8985,-0.009
263.6,0.0163,0.7485,0.897,-0.009
263.8,0.01625,0.75,0.897,-0.009
264,0.0163,0.75,0.897,-0.009
264.201,0.01635,0.7515,0.8955,-0.009
264.401,0.0163,0.753,0.897,-0.009
264.601,0.0163,0.753,0.894,-0.009
264.8,0.0163,0.7545,0.8955,-0.009
265.001,0.0163,0.7545,0.8925,-0.009
265.2,0.0163,0.756,0.894,-0.009
265.4,0.0163,0.7575,0.8925,-0.009
265.6,0.0163,0.7575,0.8925,-0.009
265.8,0.0163,0.759,0.8925,-0.009
266,0.0163,0.7605,0.891,-0.009
266.201,0.0163,0.7605,0.891,-0.009
266.4,0.0163,0.762,0.891,-0.009
266.601,0.0163,0.762,0.8895,-0.009
266.8,0.0163,0.7635,0.8895,-0.009
267,0.0163,0.765,0.8895,-0.009
267.2,0.0163,0.765,0.888,-0.009
267.401,0.0163,0.7665,0.888,-0.009
267.6,0.0163,0.768,0.8865,-0.009
267.8,0.0163,0.768,0.8865,-0.009
268,0.0163,0.7695,0.8865,-0.009
268.201,0.0163,0.7695,0.885,-0.009
268.4,0.0163,0.771,0.885,-0.009
268.6,0.0163,0.7725,0.885,-0.009
268.8,0.0163,0.7725,0.8835,-0.009
269.001,0.0163,0.774,0.882,-0.009
269.2,0.0163,0.774,0.8835,-0.009
269.4,0.0163,0.7755,0.882,-0.009
269.601,0.0163,0.777,0.882,-0.009
269.801,0.0163,0.777,0.8805,-0.009
270,0.0163,0.7785,0.8805,-0.009
270.2,0.0163,0.7785,0.8805,-0.009
270.4,0.0163,0.78,0.8805,-0.009
270.6,0.0163,0.78,0.8775,-0.009
270.801,0.0163,0.7815,0.8775,-0.009
271,0.0163,0.7815,0.8775,-0.009
271.2,0.0163,0.783,0.8775,-0.009
271.4,0.0163,0.783,0.8775,-0.009
271.6,0.0163,0.7845,0.876,-0.009
271.8,0.0163,0.7845,0.876,-0.009
272,0.01625,0.786,0.876,-0.009
272.2,0.0163,0.786,0.876,-0.009
272.401,0.0163,0.7875,0.8745,-0.009
272.6,0.01625,0.789,0.8745,-0.009
272.8,0.01625,0.789,0.8745,-0.0105
273.001,0.0163,0.7905,0.873,-0.009
273.2,0.0162,0.792,0.873,-0.0105
273.401,0.0163,0.792,0.8715,-0.0105
273.6,0.01615,0.7935,0.8715,-0.0105
273.8,0.0161,0.7935,0.8715,-0.0105
274,0.01615,0.795,0.8715,-0.0105
274.2,0.01615,0.795,0.87,-0.0105
274.4,0.01615,0.7965,0.87,-0.0105
274.6,0.01615,0.798,0.87,-0.0105
274.8,0.01615,0.798,0.8685,-0.0105
275.001,0.01625,0.7995,0.8685,-0.0105
275.2,0.01615,0.7995,0.8685,-0.0105
275.401,0.01615,0.801,0.867,-0.0105
275.6,0.0162,0.801,0.867,-0.0105
275.8,0.0162,0.8025,0.867,-0.0105
276.001,0.01615,0.804,0.8655,-0.0105
276.201,0.01615,0.804,0.8655,-0.0105
276.4,0.01625,0.8055,0.8655,-0.0105
276.6,0.01625,0.8055,0.864,-0.0105
276.8,0.0163,0.807,0.864,-0.0105
277,0.0163,0.807,0.864,-0.0105
277.2,0.0163,0.8085,0.8625,-0.0105
277.4,0.0163,0.8085,0.8625,-0.0105
277.6,0.0163,0.81,0.861,-0.0105
277.801,0.0162,0.8115,0.861,-0.0105
278,0.0163,0.8115,0.8595,-0.0105
278.2,0.0163,0.813,0.8595,-0.0105
278.4,0.0163,0.813,0.8595,-0.0105
278.6,0.0163,0.813,0.858,-0.0105
278.8,0.0163,0.8145,0.858,-0.0105
279,0.0163,0.816,0.858,-0.0105
279.2,0.01635,0.816,0.8565,-0.0105
279.4,0.01635,0.816,0.8565,-0.0105
279.6,0.0163,0.8175,0.8565,-0.0105
279.801,0.0163,0.8175,0.855,-0.0105
280,0.01635,0.819,0.855,-0.0105
280.201,0.0163,0.819,0.855,-0.0105
280.4,0.01635,0.8205,0.8535,-0.0105
280.601,0.01635,0.822,0.8535,-0.0105
280.8,0.0163,0.822,0.852,-0.0105
281,0.01635,0.8235,0.852,-0.0105
281.2,0.01635,0.825,0.8505,-0.0105
281.4,0.0164,0.825,0.8505,-0.0105
281.6,0.0164,0.8265,0.849,-0.0105
281.801,0.0163,0.828,0.849,-0.0105
282,0.0164,0.8295,0.849,-0.0105
282.201,0.01635,0.8295,0.8475,-0.0105
282.4,0.01645,0.831,0.8475,-0.012
282.6,0.0164,0.8325,0.846,-0.012
282.8,0.0164,0.834,0.846,-0.012
283,0.0164,0.834,0.8445,-0.012
283.2,0.0164,0.8355,0.8445,-0.012
283.4,0.0164,0.837,0.843,-0.012
283.6,0.0164,0.8385,0.843,-0.012
283.801,0.01645,0.8385,0.8415,-0.012
284,0.0164,0.84,0.8415,-0.012
284.2,0.0164,0.84,0.84,-0.012
284.4,0.0164,0.8415,0.84,-0.012
284.6,0.0164,0.8415,0.84,-0.012
284.8,0.0164,0.843,0.8385,-0.012
285,0.01635,0.843,0.8385,-0.012
285.2,0.0164,0.8445,0.837,-0.012
285.4,0.01635,0.8445,0.837,-0.012
285.6,0.01635,0.846,0.8355,-0.012
285.8,0.01635,0.846,0.8355,-0.012
286,0.01645,0.846,0.8355,-0.012
286.2,0.0163,0.8475,0.8355,-0.012
286.4,0.01635,0.849,0.834,-0.012
286.6,0.0163,0.849,0.834,-0.012
286.8,0.0163,0.8505,0.834,-0.012
287,0.0163,0.8505,0.8325,-0.012
287.201,0.0164,0.852,0.8325,-0.012
287.4,0.0163,0.852,0.831,-0.012
287.6,0.0163,0.852,0.831,-0.012
287.8,0.0163,0.8535,0.8295,-0.012
288,0.0163,0.855,0.8295,-0.012
288.2,0.0163,0.855,0.828,-0.012
288.4,0.0163,0.8565,0.828,-0.012
288.6,0.0163,0.8565,0.8265,-0.012
288.8,0.0163,0.858,0.8265,-0.012
289,0.0163,0.858,0.8265,-0.012
289.2,0.0163,0.858,0.825,-0.012
289.4,0.0163,0.8595,0.825,-0.012
289.6,0.0163,0.8595,0.825,-0.012
289.801,0.0163,0.861,0.825,-0.012
290,0.0163,0.861,0.8235,-0.012
290.2,0.0163,0.8625,0.8235,-0.012
290.4,0.0163,0.8625,0.822,-0.012
290.6,0.0163,0.864,0.8205,-0.012
290.8,0.0163,0.864,0.8205,-0.012
291,0.0163,0.8655,0.8205,-0.012
291.201,0.0163,0.8655,0.8205,-0.012
291.4,0.0163,0.8655,0.8205,-0.012
291.6,0.0163,0.867,0.819,-0.012
291.8,0.0163,0.867,0.819,-0.012
292.001,0.0163,0.8685,0.819,-0.012
292.2,0.0163,0.8685,0.8175,-0.012
292.4,0.0163,0.87,0.8175,-0.012
292.6,0.0163,0.87,0.816,-0.012
292.8,0.0163,0.87,0.816,-0.012
293,0.0163,0.8715,0.816,-0.012
293.2,0.0163,0.8715,0.816,-0.012
293.4,0.0163,0.873,0.8145,-0.012
293.6,0.0163,0.873,0.8145,-0.012
293.801,0.0163,0.8745,0.8145,-0.012
294.001,0.01635,0.8745,0.8145,-0.0135
294.201,0.0163,0.8745,0.813,-0.0135
294.4,0.0163,0.876,0.8115,-0.012
294.6,0.0163,0.8775,0.8115,-0.0135
294.801,0.0163,0.8775,0.8115,-0.0135
295,0.0163,0.8775,0.81,-0.012
295.201,0.0163,0.879,0.81,-0.0135
295.4,0.0163,0.879,0.8085,-0.012
295.6,0.0163,0.8805,0.8085,-0.012
295.8,0.0163,0.8805,0.8085,-0.012
296,0.0163,0.882,0.807,-0.0135
296.201,0.01625,0.882,0.807,-0.0135
296.4,0.0163,0.8835,0.807,-0.0135
296.6,0.0162,0.8835,0.8055,-0.012
296.801,0.0163,0.8835,0.8055,-0.0135
297,0.01615,0.885,0.8055,-0.0135
297.201,0.0163,0.885,0.8055,-0.0135
297.4,0.01615,0.8865,0.804,-0.0135
297.6,0.01615,0.8865,0.804,-0.0135
297.8,0.0161,0.888,0.8025,-0.0135
298.001,0.0163,0.888,0.8025,-0.0135
298.2,0.01615,0.888,0.801,-0.0135
298.4,0.01625,0.8895,0.801,-0.0135
298.6,0.01615,0.8895,0.801,-0.0135
298.8,0.01615,0.891,0.7995,-0.0135
299,0.0162,0.891,0.7995,-0.0135
299.2,0.0162,0.8925,0.7995,-0.0135
299.4,0.0162,0.8925,0.798,-0.0135
299.6,0.0162,0.894,0.798,-0.0135
299.8,0.01625,0.894,0.7965,-0.0135
300,0.0162,0.894,0.7965,-0.0135
300.201,0.01615,0.8955,0.7965,-0.0135
300.4,0.0162,0.897,0.7965,-0.0135
300.6,0.01625,0.897,0.795,-0.0135
300.8,0.01625,0.897,0.795,-0.0135
301,0.01625,0.8985,0.795,-0.0135
301.2,0.01625,0.9,0.795,-0.0135
301.401,0.0162,0.9,0.7935,-0.0135
301.6,0.0163,0.9,0.7935,-0.0135
301.8,0.0163,0.9015,0.7935,-0.0135
302.001,0.0162,0.9015,0.792,-0.0135
302.201,0.0162,0.903,0.792,-0.0135
302.4,0.0163,0.903,0.792,-0.0135
302.6,0.01635,0.903,0.792,-0.0135
302.8,0.01635,0.9045,0.7905,-0.0135
303,0.0163,0.9045,0.7905,-0.0135
303.2,0.0163,0.906,0.7905,-0.0135
303.4,0.0163,0.906,0.789,-0.0135
303.6,0.01625,0.9075,0.789,-0.0135
303.8,0.01635,0.9075,0.789,-0.0135
304,0.0163,0.909,0.7875,-0.0135
304.2,0.01635,0.909,0.7875,-0.0135
304.4,0.01635,0.9105,0.786,-0.0135
304.6,0.0163,0.9105,0.786,-0.0135
304.8,0.01635,0.912,0.786,-0.0135
305,0.01635,0.912,0.7845,-0.0135
305.2,0.01635,0.912,0.7845,-0.0135
305.4,0.01635,0.9135,0.7845,-0.0135
305.6,0.01635,0.9135,0.7845,-0.0135
305.8,0.0164,0.9135,0.783,-0.0135
306,0.0164,0.915,0.783,-0.0135
306.201,0.0163,0.915,0.7815,-0.0135
306.4,0.0164,0.9165,0.7815,-0.0135
306.601,0.01635,0.918,0.7815,-0.0135
306.8,0.01635,0.918,0.78,-0.0135
307,0.0164,0.918,0.78,-0.0135
307.2,0.0164,0.9195,0.78,-0.0135
307.4,0.0164,0.921,0.7785,-0.0135
307.601,0.01635,0.921,0.7785,-0.0135
307.8,0.0164,0.921,0.7785,-0.0135
308,0.0164,0.9225,0.777,-0.0135
308.201,0.01635,0.924,0.777,-0.0135
308.401,0.01635,0.924,0.7755,-0.0135
308.6,0.0164,0.9255,0.7755,-0.0135
308.801,0.01635,0.927,0.7755,-0.0135
309,0.0164,0.927,0.774,-0.0135
309.2,0.01635,0.9285,0.774,-0.0135
309.4,0.01635,0.9285,0.774,-0.0135
309.6,0.01635,0.93,0.7725,-0.0135
309.8,0.01635,0.93,0.7725,-0.0135
310,0.01635,0.93,0.7725,-0.0135
310.2,0.0163,0.9315,0.771,-0.0135
310.4,0.0163,0.9315,0.771,-0.0135
310.6,0.0163,0.933,0.771,-0.0135
310.8,0.0163,0.933,0.7695,-0.0135
311,0.01625,0.933,0.7695,-0.0135
311.2,0.0164,0.9345,0.768,-0.0135
311.4,0.01635,0.9345,0.768,-0.015
311.6,0.0163,0.9345,0.7695,-0.015
311.8,0.0163,0.936,0.7695,-0.015
312,0.0163,0.936,0.768,-0.015
312.2,0.0163,0.936,0.768,-0.015
312.4,0.0163,0.9375,0.768,-0.015
312.6,0.0163,0.9375,0.768,-0.015
312.8,0.0163,0.9375,0.768,-0.015
313,0.0163,0.939,0.7665,-0.015
313.2,0.0163,0.939,0.7665,-0.015
313.403,0.0164,0.9405,0.7635,-0.015
313.6,0.0163,0.9405,0.765,-0.015
313.801,0.0163,0.9405,0.765,-0.015
314,0.0163,0.942,0.765,-0.015
314.2,0.01625,0.942,0.765,-0.015
314.401,0.0163,0.942,0.7635,-0.015
314.6,0.0163,0.9435,0.7635,-0.015
314.801,0.0163,0.9435,0.7635,-0.015
315,0.0163,0.945,0.7635,-0.015
315.2,0.0163,0.945,0.762,-0.015
315.4,0.0163,0.945,0.762,-0.015
315.6,0.0163,0.9465,0.762,-0.015
315.8,0.0163,0.9465,0.762,-0.015
316,0.0163,0.948,0.7605,-0.015
316.2,0.0163,0.948,0.7605,-0.015
316.4,0.0163,0.948,0.7605,-0.015
316.6,0.0163,0.9495,0.7605,-0.015
316.801,0.0163,0.9495,0.759,-0.015
317.001,0.01625,0.9495,0.7575,-0.015
317.2,0.0163,0.951,0.759,-0.015
317.4,0.0163,0.951,0.7575,-0.015
317.6,0.0163,0.951,0.7575,-0.015
317.8,0.0163,0.9525,0.7575,-0.015
318,0.0163,0.9525,0.7575,-0.015
318.2,0.0163,0.954,0.756,-0.015
318.4,0.0163,0.954,0.756,-0.015
318.6,0.0163,0.954,0.756,-0.015
318.8,0.0163,0.954,0.7545,-0.015
