Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_A2 / V,Voltage U_B2 / V
130.402,0.0151,0.1845,1.449,0
130.6,0.0151,0.186,1.4475,0
130.8,0.01505,0.186,1.446,0
131.001,0.01505,0.1875,1.446,0
131.201,0.01505,0.1875,1.4445,0
131.4,0.01505,0.1875,1.443,0
131.601,0.0151,0.1875,1.443,0
131.801,0.01505,0.189,1.4415,0
132,0.0151,0.189,1.44,0
132.2,0.0151,0.189,1.4385,0
132.4,0.0151,0.1905,1.437,0
132.6,0.01505,0.1905,1.437,0
132.8,0.01505,0.192,1.4355,0
133,0.01505,0.192,1.434,0
133.2,0.0151,0.192,1.4325,0
133.4,0.01505,0.192,1.431,0
133.6,0.0151,0.1935,1.431,0
133.8,0.0151,0.1935,1.4295,0
134,0.0151,0.1935,1.428,0
134.2,0.01505,0.195,1.428,0
134.4,0.0151,0.195,1.4265,0
134.6,0.01505,0.195,1.425,0
134.801,0.01505,0.1965,1.4235,0
135,0.0151,0.1965,1.4235,0
135.2,0.0151,0.1965,1.422,0
135.4,0.01505,0.198,1.4205,0
135.6,0.01505,0.198,1.419,0
135.801,0.01505,0.1995,1.419,0
136,0.01505,0.1995,1.4175,0
136.2,0.01505,0.1995,1.416,0
136.4,0.01505,0.201,1.4145,0
136.6,0.01505,0.201,1.4145,0
136.8,0.0151,0.201,1.413,0
137,0.01505,0.2025,1.4115,0
137.2,0.0151,0.2025,1.4115,0
137.4,0.0151,0.2025,1.41,0
137.6,0.0151,0.204,1.4085,0
137.8,0.01505,0.204,1.407,0
138,0.0151,0.204,1.407,0
138.2,0.0151,0.2055,1.4055,0
138.401,0.01505,0.2055,1.404,0
138.6,0.0151,0.2055,1.4025,0
138.8,0.01505,0.207,1.4025,0
139,0.0151,0.207,1.401,0
139.2,0.0151,0.207,1.3995,0
139.4,0.01505,0.2085,1.398,0
139.6,0.0151,0.2085,1.398,0
139.8,0.01505,0.21,1.3965,0
140,0.01505,0.21,1.395,0
140.201,0.01505,0.21,1.395,0
140.4,0.01505,0.2115,1.3935,0
140.601,0.01505,0.2115,1.3935,0
140.8,0.01505,0.2115,1.392,0
141,0.01505,0.213,1.3905,0
141.2,0.01505,0.213,1.389,0
141.4,0.0151,0.213,1.3875,0
141.6,0.01505,0.2145,1.3875,0
141.8,0.01505,0.2145,1.386,0
142,0.0151,0.216,1.3845,0
142.2,0.01505,0.216,1.383,0
142.4,0.0151,0.216,1.383,0
142.6,0.01505,0.2175,1.3815,0
142.8,0.01505,0.2175,1.38,0
143,0.0151,0.2175,1.38,0
143.201,0.0151,0.219,1.3785,0
143.4,0.01505,0.219,1.377,0
143.6,0.01505,0.2205,1.3755,0
143.8,0.0151,0.2205,1.374,0
144,0.0151,0.2205,1.374,0
144.2,0.01505,0.222,1.3725,0
144.401,0.0151,0.222,1.3725,0
144.6,0.0151,0.222,1.371,0
144.801,0.0151,0.2235,1.3695,0
145,0.0151,0.2235,1.368,0
145.2,0.01505,0.225,1.368,0
145.401,0.01505,0.225,1.3665,0
145.6,0.01505,0.225,1.365,0
145.801,0.01505,0.2265,1.365,0
146,0.01505,0.2265,1.3635,0
146.2,0.01505,0.2265,1.362,0
146.401,0.01505,0.228,1.362,0
146.6,0.01505,0.228,1.3605,0
146.8,0.01505,0.2295,1.359,0
147,0.01505,0.2295,1.359,0
147.2,0.01505,0.2295,1.3575,0
147.4,0.01505,0.231,1.356,0
147.601,0.01505,0.231,1.356,0
147.8,0.01505,0.231,1.3545,0
148,0.01505,0.2325,1.353,0
148.2,0.01505,0.2325,1.3515,0
148.401,0.01505,0.2325,1.3515,0
148.6,0.0151,0.234,1.35,0
148.8,0.01505,0.2355,1.3485,0
149,0.01505,0.2355,1.347,0
149.2,0.01505,0.2355,1.347,0
149.4,0.0151,0.237,1.347,0
149.6,0.01505,0.237,1.344,0
149.801,0.01505,0.237,1.344,0
150.001,0.01505,0.2385,1.3425,0
150.2,0.01505,0.2385,1.3425,0
150.401,0.01505,0.2385,1.341,0
150.6,0.01505,0.24,1.3395,0
150.801,0.01505,0.24,1.3395,0
151,0.01505,0.24,1.338,0
151.2,0.01505,0.2415,1.3365,0
151.401,0.01505,0.2415,1.3365,0
151.6,0.01505,0.2415,1.335,0
151.801,0.0151,0.243,1.335,0
152,0.01505,0.243,1.332,0
152.201,0.01505,0.243,1.332,0
152.4,0.01505,0.2445,1.3305,0
152.6,0.01505,0.2445,1.3305,0
152.8,0.01505,0.246,1.329,0
153,0.01505,0.246,1.3275,0
153.2,0.01505,0.246,1.326,0
153.4,0.01505,0.2475,1.326,0
153.6,0.01505,0.2475,1.3245,0
153.801,0.01505,0.249,1.323,0
154,0.0151,0.249,1.323,0
154.2,0.01505,0.2505,1.3215,0
154.4,0.01505,0.2505,1.32,0
154.6,0.01505,0.2505,1.3185,0
154.801,0.0151,0.252,1.3185,0
155,0.01505,0.252,1.317,0
155.201,0.01505,0.2535,1.3155,0
155.4,0.01505,0.2535,1.3155,0
155.6,0.0151,0.2535,1.314,0
155.801,0.0151,0.255,1.314,0
156,0.01505,0.255,1.311,-0.0015
156.201,0.01505,0.2565,1.311,0
156.4,0.01505,0.2565,1.3095,0
156.6,0.01505,0.258,1.308,0
156.8,0.01505,0.258,1.3095,-0.0015
157,0.01505,0.258,1.3065,0
157.2,0.01505,0.2595,1.305,-0.0015
157.4,0.015,0.2595,1.305,0
157.6,0.015,0.261,1.3035,0
157.8,0.015,0.261,1.302,0
158,0.015,0.261,1.302,0
158.2,0.015,0.2625,1.3005,0
158.399,0.015,0.2625,1.3005,0
158.6,0.015,0.264,1.299,0
158.8,0.015,0.264,1.2975,0
159,0.015,0.264,1.2975,0
159.201,0.015,0.2655,1.296,0
159.4,0.01495,0.2655,1.296,0
159.601,0.015,0.267,1.2945,0
159.801,0.01505,0.267,1.2945,-0.0015
160,0.01495,0.2685,1.293,0
160.2,0.01495,0.2685,1.2915,0
160.4,0.01495,0.2685,1.2915,-0.0015
160.601,0.01505,0.27,1.29,-0.0015
160.8,0.01495,0.27,1.2885,0
161,0.01495,0.2715,1.2885,0
161.2,0.01495,0.2715,1.287,-0.0015
161.4,0.01495,0.2715,1.287,0
161.6,0.01495,0.273,1.2855,-0.0015
161.8,0.0149,0.273,1.284,0
162.001,0.0151,0.2745,1.284,-0.0015
162.2,0.01495,0.2745,1.2825,-0.0015
162.401,0.01505,0.276,1.2825,-0.0015
162.6,0.0149,0.276,1.2795,0
162.8,0.0149,0.2775,1.2795,0
163,0.0149,0.2775,1.278,-0.0015
163.2,0.0149,0.2775,1.278,0
163.4,0.0149,0.279,1.2765,-0.0015
163.601,0.01505,0.279,1.2765,-0.0015
163.8,0.0149,0.2805,1.2735,-0.0015
164,0.0149,0.2805,1.2735,0
164.2,0.0149,0.282,1.272,-0.0015
164.401,0.0149,0.282,1.272,-0.0015
164.6,0.0149,0.2835,1.2705,-0.0015
164.8,0.0149,0.2835,1.2705,-0.0015
165.001,0.01505,0.285,1.269,-0.0015
165.2,0.0149,0.285,1.2675,-0.0015
165.4,0.0149,0.2865,1.266,0
165.601,0.01505,0.288,1.266,-0.0015
165.801,0.0151,0.288,1.2645,-0.0015
166,0.0149,0.288,1.263,-0.0015
166.2,0.0149,0.2895,1.2615,-0.0015
166.401,0.01505,0.2895,1.2615,-0.0015
166.6,0.0149,0.2895,1.26,-0.0015
166.8,0.01495,0.291,1.2585,-0.0015
167,0.0149,0.291,1.257,-0.0015
167.2,0.0149,0.291,1.257,-0.0015
167.4,0.0149,0.2925,1.2555,-0.0015
167.6,0.0149,0.2925,1.257,-0.0015
167.801,0.01505,0.294,1.254,-0.0015
168,0.0149,0.294,1.2525,-0.0015
168.2,0.0149,0.2955,1.2525,-0.0015
168.4,0.0149,0.2955,1.251,-0.0015
168.6,0.0149,0.2955,1.2495,-0.0015
168.8,0.0149,0.297,1.2495,-0.0015
169,0.0149,0.297,1.248,-0.0015
169.2,0.0149,0.2985,1.248,-0.0015
169.4,0.0149,0.2985,1.2465,-0.0015
169.6,0.0149,0.3,1.245,-0.0015
169.8,0.01495,0.3,1.245,-0.0015
170,0.0149,0.3,1.2435,-0.0015
170.2,0.0149,0.3015,1.2435,-0.0015
170.4,0.01495,0.3015,1.242,-0.0015
170.6,0.0149,0.303,1.2405,-0.0015
170.801,0.015,0.303,1.2405,-0.0015
171.001,0.015,0.3045,1.2405,-0.0015
171.2,0.01495,0.3045,1.239,-0.0015
171.4,0.01495,0.306,1.2375,-0.0015
171.6,0.01495,0.306,1.2375,-0.0015
171.8,0.01495,0.306,1.236,-0.0015
172,0.01495,0.3075,1.2345,-0.0015
172.2,0.01495,0.309,1.2345,-0.0015
172.401,0.01495,0.309,1.233,-0.0015
172.6,0.01495,0.309,1.2315,-0.0015
172.8,0.015,0.3105,1.2315,-0.0015
173,0.015,0.3105,1.23,-0.0015
173.2,0.015,0.312,1.23,-0.0015
173.4,0.01495,0.312,1.2285,-0.0015
173.6,0.015,0.312,1.2285,-0.0015
173.8,0.015,0.3135,1.227,-0.0015
174.001,0.01495,0.315,1.227,-0.0015
174.2,0.015,0.315,1.2255,-0.0015
174.401,0.015,0.315,1.224,-0.0015
174.6,0.015,0.3165,1.224,-0.0015
174.8,0.01505,0.3165,1.2225,-0.0015
175,0.015,0.318,1.221,-0.0015
175.2,0.01505,0.318,1.221,-0.0015
175.401,0.0149,0.3195,1.2195,-0.0015
175.6,0.01505,0.3195,1.2195,-0.0015
175.8,0.0151,0.321,1.218,-0.0015
176,0.01505,0.321,1.218,-0.0015
176.201,0.01505,0.3225,1.2165,-0.0015
176.4,0.0151,0.3225,1.2165,-0.0015
176.601,0.0151,0.324,1.215,-0.0015
176.8,0.0151,0.324,1.2135,-0.0015
177,0.0151,0.3255,1.2135,-0.0015
177.2,0.01505,0.3255,1.212,-0.0015
177.4,0.0151,0.3255,1.212,-0.0015
177.601,0.0151,0.327,1.2105,-0.0015
177.8,0.0151,0.327,1.209,-0.0015
178.002,0.01495,0.3285,1.2075,-0.0015
178.2,0.0151,0.3285,1.2075,-0.0015
178.4,0.0151,0.33,1.206,-0.0015
178.6,0.0151,0.33,1.206,-0.0015
178.8,0.01515,0.3315,1.2045,-0.0015
179,0.0151,0.3315,1.2045,-0.0015
179.2,0.0151,0.333,1.203,-0.0015
179.401,0.01505,0.333,1.203,-0.0015
179.601,0.01515,0.3345,1.2015,-0.0015
179.8,0.01515,0.3345,1.2,-0.0015
180,0.0151,0.336,1.2,-0.0015
180.201,0.0151,0.336,1.1985,-0.0015
180.4,0.0152,0.3375,1.1985,-0.0015
180.601,0.01515,0.3375,1.197,-0.0015
180.8,0.01515,0.3375,1.197,-0.0015
181,0.01515,0.339,1.1955,-0.0015
181.2,0.01515,0.339,1.1955,-0.0015
181.4,0.0152,0.3405,1.194,-0.0015
181.6,0.01515,0.3405,1.194,-0.0015
181.801,0.01515,0.342,1.1925,-0.0015
182,0.01515,0.342,1.1925,-0.0015
182.2,0.01515,0.3435,1.191,-0.0015
182.401,0.01515,0.3435,1.1895,-0.0015
182.6,0.0151,0.345,1.1895,-0.0015
182.8,0.0151,0.345,1.1895,-0.0015
183.001,0.0151,0.3465,1.188,-0.0015
183.2,0.01505,0.3465,1.188,-0.0015
183.4,0.01505,0.348,1.1865,-0.0015
183.6,0.01505,0.348,1.185,-0.0015
183.8,0.01505,0.3495,1.185,-0.0015
184,0.01505,0.3495,1.1835,-0.0015
184.201,0.01515,0.351,1.182,-0.0015
184.4,0.01505,0.351,1.182,-0.0015
184.6,0.01505,0.351,1.182,-0.0015
184.8,0.01505,0.3525,1.1805,-0.0015
185,0.01505,0.3525,1.1805,-0.0015
185.201,0.01505,0.354,1.179,-0.0015
185.4,0.01505,0.354,1.179,-0.0015
185.6,0.01505,0.3555,1.179,-0.0015
185.8,0.01505,0.3555,1.1775,-0.0015
186,0.01505,0.357,1.1775,-0.0015
186.2,0.01505,0.357,1.176,-0.0015
186.4,0.01505,0.3585,1.1745,-0.0015
186.6,0.01505,0.3585,1.1745,-0.0015
186.801,0.01505,0.36,1.173,-0.0015
187,0.01505,0.36,1.173,-0.003
187.2,0.01505,0.3615,1.1715,-0.0015
187.4,0.01505,0.3615,1.1715,-0.0015
187.6,0.01505,0.363,1.17,-0.0015
187.8,0.01505,0.363,1.17,-0.0015
188.001,0.01505,0.3645,1.1685,-0.0015
188.2,0.01505,0.3645,1.1685,-0.0015
188.401,0.015,0.366,1.167,-0.0015
188.6,0.01505,0.366,1.167,-0.0015
188.8,0.01505,0.3675,1.1655,-0.003
189.001,0.01505,0.3675,1.1655,-0.0015
189.2,0.01505,0.369,1.1625,-0.0015
189.4,0.01505,0.369,1.164,-0.0015
189.6,0.01505,0.3705,1.1625,-0.0015
189.801,0.01505,0.3705,1.1625,-0.003
190,0.01505,0.372,1.161,-0.0015
190.2,0.01505,0.372,1.161,-0.003
190.4,0.01505,0.3735,1.1595,-0.003
190.6,0.01505,0.3735,1.1595,-0.003
190.801,0.01505,0.375,1.158,-0.003
191,0.01505,0.375,1.158,-0.0015
191.202,0.01505,0.3765,1.155,-0.003
191.4,0.015,0.3765,1.1565,-0.003
191.601,0.01495,0.378,1.155,-0.003
191.8,0.0149,0.378,1.1535,-0.003
192,0.0149,0.3795,1.1535,-0.003
192.201,0.0149,0.3795,1.1535,-0.003
192.4,0.0149,0.381,1.1535,-0.003
192.601,0.01505,0.381,1.152,-0.003
192.8,0.0149,0.3825,1.152,-0.003
193,0.0149,0.3825,1.1505,-0.003
193.201,0.01495,0.384,1.1505,-0.003
193.4,0.01495,0.384,1.149,-0.003
193.601,0.01495,0.3855,1.149,-0.003
193.8,0.01495,0.3855,1.1475,-0.003
194.001,0.01485,0.387,1.146,-0.003
194.2,0.015,0.387,1.146,-0.003
194.4,0.015,0.3885,1.146,-0.003
194.6,0.015,0.39,1.1445,-0.003
194.8,0.015,0.39,1.1445,-0.003
195.001,0.0149,0.3915,1.143,-0.003
195.201,0.01495,0.3915,1.143,-0.003
195.4,0.01505,0.393,1.1415,-0.003
195.6,0.01505,0.393,1.14,-0.003
195.8,0.0151,0.3945,1.14,-0.003
196,0.0151,0.3945,1.1385,-0.003
196.201,0.015,0.396,1.1385,-0.003
196.4,0.0151,0.396,1.137,-0.003
196.6,0.0151,0.3975,1.137,-0.003
196.8,0.0151,0.3975,1.1355,-0.003
197,0.01505,0.399,1.1355,-0.003
197.201,0.01505,0.399,1.134,-0.003
197.401,0.01505,0.4005,1.134,-0.003
197.6,0.0151,0.4005,1.1325,-0.003
197.8,0.01515,0.402,1.131,-0.003
198,0.0151,0.4035,1.131,-0.003
198.2,0.01515,0.4035,1.1295,-0.003
198.4,0.01515,0.405,1.1295,-0.003
198.6,0.0151,0.405,1.128,-0.003
198.8,0.01515,0.4065,1.128,-0.003
199.001,0.01515,0.4065,1.1265,-0.003
199.201,0.01515,0.408,1.1265,-0.003
199.401,0.01515,0.408,1.125,-0.003
199.6,0.0152,0.4095,1.125,-0.003
199.8,0.0152,0.4095,1.1235,-0.003
200,0.0152,0.411,1.122,-0.003
200.2,0.0152,0.411,1.122,-0.003
200.401,0.01515,0.4125,1.1205,-0.003
200.6,0.01515,0.414,1.1205,-0.003
200.8,0.01515,0.414,1.119,-0.003
201,0.01515,0.414,1.119,-0.003
201.2,0.01515,0.4155,1.1175,-0.003
201.401,0.0151,0.417,1.1175,-0.003
201.6,0.0151,0.417,1.116,-0.003
201.801,0.0152,0.4185,1.116,-0.0045
202,0.0151,0.4185,1.1145,-0.003
202.201,0.01515,0.42,1.1145,-0.003
202.402,0.01515,0.42,1.113,-0.003
202.601,0.01505,0.4215,1.1115,-0.003
202.8,0.01505,0.4215,1.1115,-0.003
203,0.01505,0.423,1.1115,-0.003
203.2,0.01505,0.423,1.1085,-0.003
203.4,0.01505,0.4245,1.1085,-0.003
203.6,0.01505,0.426,1.107,-0.003
203.8,0.01505,0.426,1.1055,-0.003
204.001,0.01505,0.4275,1.1055,-0.003
204.201,0.01505,0.4275,1.1055,-0.003
204.4,0.01505,0.429,1.1055,-0.003
204.6,0.01505,0.429,1.104,-0.003
204.8,0.01505,0.4305,1.1025,-0.003
205,0.01505,0.432,1.1025,-0.003
205.2,0.01505,0.432,1.0995,-0.0045
205.4,0.01505,0.432,1.0995,-0.003
205.601,0.01505,0.4335,1.101,-0.003
205.8,0.01505,0.4335,1.098,-0.003
206,0.01505,0.435,1.098,-0.0045
206.2,0.01505,0.435,1.0965,-0.0045
206.4,0.01505,0.4365,1.0965,-0.0045
206.6,0.01505,0.4365,1.095,-0.0045
206.8,0.01505,0.438,1.095,-0.0045
207,0.01505,0.4395,1.0935,-0.003
207.2,0.01505,0.4395,1.092,-0.0045
207.4,0.01505,0.441,1.092,-0.0045
207.601,0.01505,0.441,1.092,-0.0045
207.8,0.01505,0.4425,1.0905,-0.003
208,0.01505,0.444,1.089,-0.0045
208.2,0.0151,0.444,1.0875,-0.0045
208.4,0.01505,0.4455,1.0875,-0.0045
208.6,0.01505,0.4455,1.086,-0.003
208.8,0.01505,0.447,1.086,-0.0045
209,0.01505,0.447,1.0845,-0.0045
209.201,0.01505,0.4485,1.0845,-0.0045
209.4,0.01505,0.4485,1.083,-0.0045
209.6,0.015,0.45,1.0815,-0.0045
209.8,0.01505,0.4515,1.0815,-0.0045
210,0.01505,0.4515,1.08,-0.0045
210.201,0.01505,0.453,1.0815,-0.0045
210.4,0.01505,0.453,1.0785,-0.0045
210.601,0.01505,0.4545,1.08,-0.0045
210.8,0.015,0.4545,1.077,-0.0045
211,0.015,0.456,1.077,-0.0045
211.201,0.01505,0.4575,1.077,-0.0045
211.401,0.01505,0.4575,1.0755,-0.0045
211.6,0.01495,0.459,1.074,-0.0045
211.801,0.01505,0.459,1.074,-0.0045
212,0.0149,0.4605,1.074,-0.0045
212.201,0.01505,0.4605,1.0725,-0.0045
212.4,0.0149,0.462,1.071,-0.0045
212.6,0.0149,0.462,1.071,-0.0045
