Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_A2 / V,Voltage U_B2 / V
125.8,0.0332,0.366,1.5825,0.0105
126,0.0332,0.3645,1.584,0.0105
126.2,0.0332,0.363,1.5855,0.009
126.4,0.03315,0.3615,1.587,0.009
126.6,0.03315,0.3615,1.5885,0.009
126.8,0.0332,0.36,1.59,0.009
127,0.03315,0.3585,1.593,0.009
127.2,0.0332,0.357,1.593,0.009
127.4,0.03315,0.3555,1.596,0.009
127.6,0.03315,0.354,1.596,0.009
127.8,0.03315,0.3525,1.599,0.009
128,0.0331,0.351,1.6005,0.009
128.199,0.0331,0.3495,1.602,0.009
128.4,0.0332,0.3495,1.6035,0.009
128.6,0.033,0.348,1.605,0.009
128.8,0.033,0.3465,1.6065,0.009
129,0.03315,0.345,1.608,0.009
129.2,0.033,0.3435,1.6095,0.009
129.4,0.03305,0.342,1.6125,0.009
129.6,0.03315,0.342,1.6125,0.009
129.8,0.03305,0.3405,1.6155,0.009
130,0.03315,0.339,1.617,0.009
130.2,0.0331,0.3375,1.6185,0.009
130.4,0.0331,0.336,1.62,0.009
130.6,0.03305,0.336,1.6215,0.009
130.8,0.033,0.3345,1.623,0.009
131,0.0331,0.333,1.6245,0.009
131.201,0.033,0.3315,1.626,0.009
131.4,0.03315,0.3315,1.629,0.009
131.601,0.033,0.33,1.6305,0.009
131.8,0.033,0.3285,1.632,0.009
132,0.03315,0.327,1.6335,0.009
132.2,0.03315,0.3255,1.635,0.009
132.4,0.03315,0.3255,1.635,0.009
132.599,0.03315,0.324,1.635,0.009
132.8,0.0332,0.3225,1.6365,0.009
133,0.03305,0.3225,1.635,0.009
133.2,0.0331,0.321,1.635,0.009
133.4,0.0331,0.321,1.635,0.009
133.599,0.0332,0.321,1.635,0.009
133.8,0.0332,0.321,1.6335,0.009
134,0.0332,0.321,1.6335,0.0075
134.2,0.0332,0.3195,1.6335,0.0075
134.4,0.0332,0.3195,1.632,0.0075
134.599,0.0332,0.3195,1.632,0.0075
134.8,0.03315,0.3195,1.6305,0.0075
135,0.0332,0.3195,1.6305,0.006
135.2,0.03315,0.321,1.629,0.0075
135.4,0.0332,0.321,1.6275,0.0075
135.599,0.03325,0.321,1.6275,0.006
135.8,0.0332,0.321,1.626,0.006
136,0.03325,0.3225,1.6245,0.006
136.201,0.0332,0.3225,1.6245,0.006
136.401,0.03315,0.3225,1.623,0.0075
136.599,0.03325,0.324,1.6215,0.006
136.8,0.03325,0.324,1.62,0.006
137,0.03325,0.324,1.62,0.006
137.2,0.03325,0.3255,1.6185,0.006
137.4,0.03325,0.3255,1.617,0.006
137.6,0.03325,0.327,1.617,0.006
137.8,0.03325,0.327,1.6155,0.006
138,0.0332,0.3285,1.614,0.006
138.2,0.03325,0.3285,1.6125,0.006
138.4,0.0332,0.33,1.611,0.0075
138.599,0.03325,0.33,1.6095,0.006
138.8,0.03325,0.3315,1.6095,0.006
139,0.0332,0.3315,1.608,0.0075
139.2,0.0333,0.333,1.6065,0.006
139.4,0.03325,0.3345,1.605,0.0075
139.6,0.03325,0.3345,1.6035,0.006
139.8,0.0333,0.336,1.602,0.006
140,0.0332,0.336,1.602,0.0075
140.2,0.0332,0.3375,1.6005,0.0075
140.4,0.0333,0.3375,1.599,0.006
140.6,0.0333,0.339,1.5975,0.006
140.8,0.03325,0.3405,1.5975,0.006
141,0.0333,0.3405,1.596,0.0075
141.2,0.0333,0.342,1.5945,0.0075
141.4,0.03325,0.342,1.593,0.0075
141.6,0.03325,0.3435,1.5915,0.0075
141.8,0.03325,0.345,1.59,0.0075
142,0.0333,0.345,1.59,0.006
142.2,0.0332,0.3465,1.5885,0.0075
142.401,0.03325,0.348,1.587,0.0075
142.6,0.0333,0.348,1.5855,0.0075
142.8,0.0333,0.3495,1.584,0.0075
143,0.03325,0.351,1.584,0.0075
143.2,0.0333,0.351,1.5825,0.0075
143.4,0.0333,0.3525,1.581,0.0075
143.6,0.0333,0.354,1.5795,0.0075
143.8,0.0333,0.3555,1.578,0.0075
144,0.0333,0.3555,1.578,0.0075
144.199,0.0333,0.357,1.5765,0.0075
144.4,0.0333,0.3585,1.575,0.0075
144.6,0.0333,0.3585,1.5735,0.0075
144.8,0.0333,0.36,1.572,0.0075
145,0.0333,0.3615,1.5705,0.0075
145.2,0.03325,0.3615,1.569,0.0075
145.399,0.0333,0.363,1.569,0.0075
145.6,0.03335,0.3645,1.5675,0.0075
145.8,0.03325,0.366,1.566,0.009
146,0.03325,0.3675,1.5645,0.009
146.2,0.0333,0.3675,1.563,0.009
146.4,0.03325,0.369,1.5615,0.009
146.6,0.0333,0.3705,1.56,0.009
146.8,0.03325,0.372,1.56,0.009
147,0.0333,0.372,1.5585,0.009
147.2,0.0333,0.3735,1.557,0.0105
147.4,0.03325,0.375,1.5555,0.009
147.6,0.0333,0.3765,1.554,0.009
147.8,0.0333,0.3765,1.554,0.0105
148,0.0333,0.378,1.5525,0.009
148.199,0.0333,0.3795,1.551,0.0105
148.4,0.0333,0.381,1.5495,0.009
148.6,0.0333,0.381,1.548,0.009
148.801,0.0333,0.3825,1.5465,0.0105
149,0.03325,0.384,1.545,0.0105
149.2,0.03325,0.3855,1.545,0.0105
149.4,0.0333,0.3855,1.5435,0.0105
149.6,0.0333,0.387,1.542,0.0105
149.8,0.0333,0.3885,1.5405,0.0105
150,0.03325,0.39,1.539,0.0105
150.2,0.03325,0.3915,1.5375,0.0105
150.399,0.03325,0.3915,1.5375,0.0105
150.6,0.0332,0.393,1.536,0.0105
150.8,0.0332,0.3945,1.5345,0.0105
151,0.03325,0.396,1.533,0.0105
151.2,0.0332,0.3975,1.533,0.0105
151.399,0.0332,0.3975,1.5315,0.0105
151.6,0.03335,0.399,1.53,0.0105
151.8,0.0332,0.4005,1.5285,0.0105
152,0.0332,0.402,1.527,0.0105
152.2,0.0332,0.4035,1.5255,0.0105
152.4,0.03315,0.405,1.524,0.0105
152.6,0.0333,0.405,1.524,0.0105
152.8,0.0332,0.4065,1.5225,0.0105
153,0.03325,0.408,1.521,0.0105
153.2,0.0332,0.4095,1.5195,0.0105
153.4,0.03315,0.411,1.518,0.0105
153.6,0.0332,0.4125,1.5165,0.0105
153.799,0.0332,0.414,1.515,0.0105
154,0.0332,0.414,1.5135,0.0105
154.199,0.0332,0.4155,1.512,0.0105
154.399,0.0332,0.417,1.5105,0.0105
154.6,0.0332,0.4185,1.5105,0.0105
154.801,0.0332,0.42,1.5105,0.0105
155,0.0332,0.4215,1.5075,0.0105
155.2,0.03315,0.4215,1.506,0.0105
155.4,0.0332,0.423,1.5045,0.0105
155.6,0.03315,0.4245,1.5045,0.0105
155.8,0.0332,0.426,1.503,0.0105
155.999,0.0332,0.4275,1.5015,0.0105
156.199,0.0332,0.429,1.5,0.0105
156.399,0.0332,0.4305,1.4985,0.0105
156.6,0.0332,0.4305,1.497,0.0105
156.8,0.0332,0.432,1.497,0.012
157,0.0332,0.4335,1.4955,0.012
157.2,0.0332,0.435,1.4955,0.0105
157.4,0.0332,0.4365,1.494,0.0105
157.6,0.0332,0.438,1.491,0.012
157.8,0.0332,0.438,1.4895,0.012
158,0.0332,0.4395,1.4895,0.012
158.2,0.0332,0.441,1.488,0.012
158.4,0.0332,0.4425,1.4865,0.012
158.602,0.0332,0.444,1.4865,0.012
158.8,0.0332,0.4455,1.485,0.012
159,0.0332,0.447,1.482,0.012
159.2,0.0332,0.4485,1.4805,0.012
159.4,0.0332,0.45,1.482,0.012
159.6,0.0332,0.4515,1.479,0.012
159.8,0.0332,0.4515,1.4775,0.012
160,0.0332,0.4545,1.476,0.012
160.2,0.0332,0.4545,1.4745,0.012
160.4,0.0332,0.456,1.473,0.012
160.6,0.0332,0.4575,1.4715,0.012
160.8,0.0332,0.459,1.4715,0.012
161,0.0331,0.4605,1.47,0.012
161.2,0.03305,0.462,1.4685,0.012
161.4,0.033,0.4635,1.467,0.012
161.601,0.0332,0.465,1.467,0.012
161.8,0.0332,0.4665,1.4655,0.012
162,0.033,0.468,1.464,0.012
162.2,0.033,0.4695,1.4625,0.012
162.399,0.033,0.471,1.461,0.012
162.6,0.03305,0.471,1.4595,0.012
162.8,0.0331,0.474,1.458,0.012
163,0.03305,0.4755,1.4565,0.012
163.2,0.03305,0.4755,1.4565,0.012
163.4,0.033,0.477,1.455,0.012
163.6,0.0331,0.4785,1.4535,0.012
163.8,0.0331,0.48,1.452,0.012
164,0.03305,0.4815,1.4505,0.012
164.2,0.03305,0.483,1.4505,0.0135
164.4,0.03305,0.4845,1.449,0.0135
164.6,0.03305,0.486,1.4475,0.0135
164.8,0.03315,0.4875,1.446,0.0135
165,0.03305,0.489,1.4445,0.0135
165.2,0.0332,0.4905,1.4445,0.0135
165.399,0.03315,0.492,1.443,0.0135
165.6,0.0332,0.4935,1.4415,0.0135
165.8,0.0332,0.495,1.4415,0.0135
166,0.0332,0.4965,1.44,0.0135
166.199,0.0332,0.498,1.4385,0.0135
166.4,0.03315,0.4995,1.4385,0.0135
166.6,0.0332,0.501,1.437,0.0135
166.8,0.0332,0.5025,1.4355,0.0135
167,0.0332,0.504,1.434,0.0135
167.2,0.0332,0.5055,1.4325,0.0135
167.4,0.03325,0.507,1.431,0.0135
167.6,0.03325,0.5085,1.431,0.0135
167.8,0.0332,0.51,1.4295,0.0135
168,0.03325,0.5115,1.428,0.0135
168.2,0.03325,0.513,1.428,0.0135
168.4,0.03325,0.5145,1.4265,0.0135
168.599,0.0333,0.516,1.425,0.0135
168.8,0.03325,0.5175,1.4235,0.0135
168.999,0.03325,0.519,1.422,0.0135
169.2,0.03325,0.5205,1.422,0.015
169.4,0.03325,0.522,1.4205,0.0135
169.6,0.0333,0.5235,1.419,0.015
169.801,0.0332,0.525,1.4175,0.015
169.999,0.0333,0.5265,1.4175,0.015
170.2,0.03325,0.528,1.416,0.015
170.4,0.03325,0.5295,1.4145,0.015
170.6,0.03325,0.531,1.4145,0.015
170.8,0.03325,0.5325,1.413,0.015
171,0.03325,0.534,1.4115,0.015
171.2,0.0333,0.5355,1.41,0.015
171.399,0.03325,0.537,1.4085,0.015
171.6,0.03325,0.5385,1.4085,0.015
171.8,0.03325,0.54,1.407,0.015
172,0.0332,0.5415,1.4055,0.015
172.2,0.0332,0.543,1.4055,0.015
172.4,0.03315,0.5445,1.404,0.015
172.601,0.0333,0.546,1.4025,0.015
172.8,0.03315,0.5475,1.401,0.015
173,0.03315,0.5505,1.401,0.015
173.2,0.03325,0.552,1.3995,0.015
173.4,0.03325,0.5535,1.398,0.015
173.601,0.03325,0.555,1.3965,0.015
173.8,0.03315,0.5565,1.3965,0.015
174,0.0332,0.558,1.3965,0.015
174.2,0.03315,0.5595,1.395,0.015
174.4,0.03315,0.561,1.3935,0.015
174.6,0.0332,0.5625,1.3935,0.015
174.8,0.03315,0.564,1.392,0.015
175,0.0332,0.5655,1.3905,0.015
175.2,0.0332,0.567,1.389,0.015
175.399,0.03315,0.57,1.389,0.015
175.599,0.03315,0.5715,1.3875,0.015
175.799,0.03315,0.573,1.3875,0.015
176,0.0332,0.5745,1.386,0.015
176.2,0.03315,0.576,1.3845,0.015
176.4,0.03315,0.5775,1.383,0.015
176.6,0.03315,0.579,1.383,0.0165
176.8,0.0332,0.5805,1.3815,0.0165
177,0.0332,0.582,1.38,0.015
177.2,0.03315,0.5835,1.38,0.0165
177.4,0.03315,0.585,1.3785,0.0165
177.6,0.03315,0.588,1.377,0.0165
177.799,0.03315,0.5895,1.377,0.0165
178,0.0332,0.591,1.3755,0.0165
178.2,0.03315,0.5925,1.3725,0.0165
178.399,0.0332,0.594,1.374,0.0165
178.6,0.0332,0.5955,1.3725,0.0165
178.8,0.03315,0.597,1.371,0.0165
179,0.0332,0.6,1.3695,0.0165
179.2,0.03315,0.6,1.3695,0.0165
179.4,0.03315,0.603,1.3665,0.0165
179.6,0.0332,0.6045,1.368,0.0165
179.8,0.03315,0.606,1.365,0.0165
180.001,0.0332,0.6075,1.365,0.0165
180.2,0.03315,0.609,1.365,0.0165
180.4,0.03315,0.612,1.3635,0.0165
180.599,0.03315,0.6135,1.362,0.0165
180.8,0.03315,0.615,1.362,0.0165
181,0.0332,0.6165,1.359,0.0165
181.2,0.0332,0.618,1.3605,0.0165
181.4,0.03315,0.6195,1.3575,0.0165
181.6,0.03315,0.6225,1.3575,0.0165
181.8,0.03315,0.624,1.356,0.0165
182,0.0331,0.6255,1.356,0.0165
182.199,0.0331,0.627,1.3545,0.0165
182.4,0.03305,0.6285,1.3545,0.0165
182.6,0.03315,0.63,1.3515,0.0165
182.8,0.03315,0.633,1.35,0.0165
183,0.033,0.6345,1.3515,0.0165
183.2,0.033,0.636,1.35,0.0165
183.399,0.033,0.6375,1.3485,0.0165
183.599,0.03305,0.639,1.3485,0.018
183.801,0.03315,0.6405,1.347,0.018
184,0.033,0.6435,1.3455,0.018
184.2,0.03305,0.645,1.3455,0.018
184.4,0.03305,0.6465,1.344,0.018
184.6,0.03305,0.648,1.3425,0.018
184.8,0.03305,0.6495,1.3425,0.018
185,0.03305,0.6525,1.341,0.018
185.199,0.0331,0.654,1.3395,0.018
185.4,0.0331,0.6555,1.3395,0.018
185.599,0.0331,0.657,1.338,0.018
185.8,0.0331,0.66,1.338,0.018
