Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_B2 / V,Voltage U_A2 / V
62.4,0.0167,0.4515,0.012,1.2555
62.501,0.0166,0.45,0.012,1.2555
62.601,0.01665,0.45,0.012,1.2555
62.7,0.0166,0.4485,0.012,1.257
62.8,0.0167,0.447,0.012,1.2585
62.901,0.0166,0.4455,0.012,1.2585
63,0.0166,0.444,0.012,1.26
63.1,0.0167,0.4425,0.0105,1.2615
63.2,0.0167,0.4425,0.0105,1.263
63.301,0.0166,0.441,0.0105,1.263
63.4,0.0166,0.4395,0.012,1.2615
63.506,0.0169,0.438,0.0105,1.2615
63.601,0.01665,0.4365,0.0105,1.266
63.701,0.01665,0.4365,0.0105,1.266
63.8,0.01665,0.435,0.0105,1.269
63.901,0.01665,0.4335,0.0105,1.269
64,0.0167,0.432,0.0105,1.2705
64.101,0.0166,0.432,0.0105,1.2705
64.2,0.0167,0.4305,0.0105,1.2705
64.3,0.0167,0.429,0.0105,1.272
64.401,0.01665,0.429,0.0105,1.272
64.5,0.0167,0.4275,0.0105,1.2735
64.6,0.01675,0.426,0.0105,1.275
64.7,0.0167,0.4245,0.0105,1.2765
64.801,0.01665,0.423,0.0105,1.278
64.9,0.0167,0.423,0.0105,1.2765
65,0.0167,0.4215,0.0105,1.2795
65.1,0.01665,0.42,0.0105,1.2765
65.201,0.0166,0.42,0.0105,1.281
65.3,0.0167,0.4185,0.0105,1.2825
65.4,0.0167,0.417,0.0105,1.284
65.501,0.01665,0.4155,0.0105,1.284
65.601,0.0167,0.414,0.0105,1.284
65.7,0.0167,0.414,0.0105,1.2855
65.8,0.0167,0.4125,0.0105,1.287
65.901,0.01665,0.411,0.0105,1.287
66,0.0167,0.411,0.0105,1.29
66.1,0.0167,0.4095,0.0105,1.29
66.202,0.0168,0.408,0.0105,1.29
66.301,0.01665,0.4065,0.0105,1.2915
66.4,0.0167,0.405,0.0105,1.293
66.5,0.01665,0.405,0.0105,1.2945
66.6,0.0167,0.4035,0.0105,1.2945
66.701,0.01665,0.402,0.0105,1.2945
66.8,0.0167,0.402,0.0105,1.296
66.901,0.01665,0.4005,0.0105,1.2975
67.001,0.0167,0.399,0.0105,1.2975
67.101,0.0167,0.399,0.0105,1.2975
67.2,0.0167,0.3975,0.009,1.3005
67.3,0.0167,0.396,0.0105,1.3005
67.401,0.0167,0.3945,0.0105,1.3005
67.5,0.01665,0.3945,0.0105,1.302
67.6,0.0167,0.393,0.0105,1.3035
67.701,0.0167,0.3915,0.0105,1.3035
67.801,0.0167,0.3915,0.009,1.305
67.9,0.0167,0.39,0.0105,1.305
68,0.01675,0.3885,0.0105,1.3065
68.1,0.01665,0.3885,0.009,1.308
68.201,0.0168,0.387,0.009,1.3065
68.3,0.01665,0.3855,0.009,1.3095
68.4,0.0167,0.3855,0.009,1.311
68.501,0.01675,0.384,0.009,1.311
68.6,0.01665,0.3825,0.009,1.3125
68.7,0.01675,0.3825,0.009,1.3125
68.8,0.01665,0.381,0.009,1.314
68.901,0.01675,0.3795,0.009,1.3155
69,0.0168,0.3795,0.009,1.3125
69.1,0.0167,0.378,0.009,1.317
69.2,0.01665,0.3765,0.009,1.3185
69.301,0.01675,0.3765,0.009,1.3185
69.4,0.01665,0.375,0.009,1.32
69.5,0.01665,0.3735,0.009,1.3215
69.601,0.01675,0.3735,0.009,1.3215
69.701,0.0168,0.372,0.009,1.323
69.8,0.01665,0.372,0.009,1.3245
69.901,0.01675,0.3705,0.009,1.323
70.001,0.0168,0.369,0.009,1.3245
70.1,0.01665,0.369,0.009,1.326
70.201,0.0168,0.3675,0.009,1.3275
70.301,0.0168,0.366,0.009,1.3275
70.401,0.0168,0.366,0.009,1.329
70.5,0.01665,0.3645,0.009,1.329
70.6,0.01665,0.363,0.009,1.3305
70.701,0.0168,0.363,0.009,1.332
70.801,0.0168,0.3615,0.009,1.332
70.901,0.0168,0.36,0.009,1.3335
71.001,0.0168,0.36,0.009,1.3335
71.101,0.0168,0.3585,0.009,1.335
71.201,0.0168,0.3585,0.009,1.3365
71.3,0.0166,0.357,0.009,1.3365
71.401,0.0168,0.3555,0.009,1.338
71.501,0.0168,0.3555,0.009,1.338
71.6,0.01665,0.354,0.009,1.3395
71.7,0.01665,0.354,0.009,1.341
71.8,0.0166,0.3525,0.009,1.3425
71.901,0.0168,0.351,0.009,1.3425
72,0.01665,0.351,0.009,1.344
72.1,0.01665,0.3495,0.009,1.344
72.2,0.01665,0.3495,0.009,1.3455
72.301,0.0168,0.348,0.009,1.344
72.4,0.01665,0.348,0.009,1.347
72.5,0.0166,0.3465,0.009,1.347
72.6,0.0166,0.345,0.009,1.3485
72.701,0.0168,0.345,0.009,1.3485
72.801,0.0168,0.3435,0.0075,1.35
72.9,0.0166,0.3435,0.009,1.35
73.001,0.0168,0.342,0.009,1.3515
73.1,0.0168,0.342,0.009,1.353
73.2,0.0166,0.3405,0.0075,1.353
73.301,0.0168,0.339,0.0075,1.3545
73.401,0.0168,0.339,0.009,1.3545
73.5,0.0168,0.3375,0.0075,1.356
73.601,0.0168,0.3375,0.009,1.356
73.7,0.01665,0.336,0.009,1.353
73.801,0.0168,0.336,0.0075,1.3575
73.9,0.01665,0.3345,0.0075,1.3605
74,0.01665,0.3345,0.0075,1.3605
74.1,0.01665,0.333,0.0075,1.362
74.201,0.0168,0.333,0.0075,1.362
74.3,0.01665,0.3315,0.0075,1.3635
74.4,0.0166,0.33,0.0075,1.3635
74.501,0.0168,0.33,0.0075,1.3635
74.6,0.0168,0.3285,0.0075,1.365
74.701,0.0168,0.3285,0.0075,1.3665
74.8,0.01665,0.3285,0.0075,1.368
74.901,0.0168,0.327,0.0075,1.368
74.999,0.01665,0.3255,0.0075,1.3695
75.1,0.0168,0.3255,0.0075,1.3695
75.201,0.0168,0.324,0.0075,1.371
75.301,0.01675,0.324,0.0075,1.371
75.4,0.01665,0.3225,0.0075,1.3725
75.5,0.01665,0.3225,0.0075,1.374
75.6,0.01665,0.321,0.0075,1.374
75.7,0.01665,0.321,0.0075,1.3755
75.8,0.01665,0.3195,0.0075,1.377
75.9,0.01665,0.3195,0.0075,1.377
76.001,0.01675,0.318,0.0075,1.377
76.1,0.01665,0.318,0.0075,1.3785
76.2,0.01665,0.3165,0.0075,1.38
76.3,0.01665,0.3165,0.0075,1.3815
76.401,0.0168,0.315,0.0075,1.3815
76.5,0.0167,0.315,0.0075,1.383
76.6,0.0167,0.3135,0.0075,1.383
76.7,0.01665,0.3135,0.0075,1.3845
76.801,0.0168,0.312,0.0075,1.3845
76.9,0.0167,0.312,0.0075,1.386
77,0.0167,0.3105,0.0075,1.3875
77.101,0.0168,0.3105,0.0075,1.3875
77.2,0.0167,0.309,0.0075,1.389
77.3,0.0167,0.309,0.0075,1.3905
77.4,0.01675,0.3075,0.0075,1.3905
77.501,0.0168,0.3075,0.0075,1.3905
77.6,0.01675,0.306,0.0075,1.392
77.7,0.01675,0.306,0.0075,1.3935
77.8,0.0167,0.3045,0.0075,1.3935
77.901,0.0168,0.3045,0.0075,1.3935
78,0.01675,0.303,0.0075,1.395
78.1,0.01675,0.303,0.0075,1.3965
78.2,0.01675,0.3015,0.0075,1.3965
78.301,0.0168,0.3015,0.0075,1.3965
78.4,0.01675,0.3,0.0075,1.3995
78.5,0.01675,0.3,0.0075,1.3995
78.601,0.0168,0.2985,0.0075,1.3995
78.7,0.0168,0.2985,0.0075,1.401
78.8,0.01675,0.297,0.0075,1.4025
78.9,0.0168,0.297,0.006,1.404
79.001,0.0168,0.297,0.0075,1.4025
79.1,0.0168,0.2955,0.0075,1.4055
79.2,0.01675,0.2955,0.0075,1.4055
79.3,0.01675,0.294,0.0075,1.407
79.401,0.0168,0.294,0.0075,1.407
79.5,0.0168,0.2925,0.0075,1.4085
79.6,0.0168,0.2925,0.0075,1.4085
79.7,0.01675,0.291,0.0075,1.41
79.801,0.0168,0.291,0.0075,1.41
79.9,0.0168,0.2895,0.0075,1.4115
80,0.0168,0.2895,0.006,1.413
80.101,0.0168,0.2895,0.0075,1.413
80.2,0.0168,0.288,0.006,1.413
80.3,0.0168,0.288,0.0075,1.4145
80.4,0.0168,0.288,0.006,1.416
80.501,0.0168,0.2865,0.0075,1.416
80.6,0.0168,0.2865,0.006,1.4175
80.7,0.0168,0.285,0.006,1.419
80.8,0.0168,0.285,0.006,1.419
80.901,0.0168,0.2835,0.006,1.419
81,0.01685,0.2835,0.006,1.4205
81.1,0.0168,0.2835,0.006,1.422
81.2,0.0168,0.282,0.006,1.422
81.301,0.0168,0.282,0.006,1.4235
81.4,0.0168,0.2805,0.006,1.425
81.5,0.0168,0.2805,0.006,1.425
81.601,0.0168,0.279,0.006,1.425
81.7,0.0168,0.279,0.006,1.4265
81.8,0.0168,0.2775,0.006,1.428
81.9,0.0168,0.2775,0.006,1.428
82.001,0.0168,0.2775,0.006,1.428
82.1,0.0168,0.276,0.006,1.4295
82.2,0.0168,0.276,0.006,1.431
82.3,0.0168,0.2745,0.006,1.4325
82.401,0.0168,0.2745,0.006,1.4325
82.5,0.0168,0.2745,0.006,1.434
82.6,0.0168,0.273,0.006,1.434
82.701,0.0168,0.273,0.006,1.434
82.8,0.01675,0.273,0.006,1.4355
82.9,0.0168,0.2715,0.006,1.437
83,0.01675,0.2715,0.006,1.4385
83.101,0.0168,0.27,0.006,1.4385
83.2,0.01675,0.27,0.006,1.44
83.3,0.0168,0.27,0.006,1.44
83.4,0.0168,0.2685,0.006,1.4415
83.501,0.0168,0.2685,0.006,1.4415
83.647,0.01685,0.267,0.006,1.44
83.7,0.0168,0.267,0.006,1.443
83.8,0.0168,0.267,0.006,1.4445
83.901,0.0168,0.2655,0.006,1.4445
84,0.0168,0.2655,0.006,1.4445
84.1,0.0168,0.2655,0.006,1.446
84.2,0.0168,0.264,0.006,1.4475
84.3,0.0168,0.264,0.006,1.449
84.4,0.0168,0.264,0.006,1.449
84.5,0.0168,0.2625,0.006,1.4505
84.601,0.0168,0.2625,0.006,1.4505
84.7,0.0168,0.261,0.006,1.452
84.8,0.0168,0.261,0.006,1.4535
84.9,0.0168,0.2595,0.006,1.4535
85.001,0.0168,0.2595,0.006,1.4535
85.1,0.01675,0.2595,0.006,1.455
85.2,0.0168,0.258,0.006,1.4565
85.3,0.0168,0.258,0.006,1.4565
85.401,0.0168,0.258,0.006,1.458
85.5,0.0168,0.2565,0.006,1.4595
85.6,0.0168,0.2565,0.006,1.4595
85.701,0.0168,0.2565,0.006,1.4595
85.8,0.0168,0.255,0.006,1.461
85.9,0.01675,0.255,0.006,1.4625
86,0.0168,0.255,0.006,1.4625
86.101,0.0168,0.2535,0.006,1.4625
86.2,0.01675,0.2535,0.006,1.464
86.3,0.0168,0.252,0.006,1.464
86.4,0.0168,0.252,0.006,1.467
86.5,0.0168,0.252,0.006,1.467
86.6,0.0168,0.252,0.006,1.4685
86.7,0.01675,0.2505,0.006,1.4685
86.801,0.0168,0.2505,0.006,1.4685
86.9,0.0168,0.249,0.006,1.47
87,0.0168,0.249,0.006,1.4715
87.1,0.01675,0.249,0.006,1.473
87.201,0.0168,0.2475,0.006,1.4715
87.3,0.0168,0.2475,0.0045,1.473
87.4,0.01675,0.2475,0.006,1.4745
87.5,0.0168,0.246,0.006,1.4745
87.601,0.0168,0.246,0.006,1.476
87.7,0.01675,0.246,0.006,1.4775
87.8,0.01675,0.2445,0.006,1.476
87.901,0.0168,0.2445,0.006,1.4775
88,0.0167,0.2445,0.006,1.479
88.1,0.0167,0.243,0.0045,1.4805
88.2,0.01675,0.243,0.006,1.4805
88.301,0.0168,0.243,0.006,1.4805
88.4,0.0167,0.2415,0.006,1.4835
88.5,0.0167,0.2415,0.006,1.4835
88.6,0.0167,0.2415,0.006,1.485
88.701,0.0168,0.24,0.006,1.485
88.8,0.0167,0.24,0.006,1.4865
88.9,0.0167,0.24,0.0045,1.4865
89.001,0.0168,0.24,0.006,1.4865
89.1,0.01665,0.2385,0.006,1.488
89.201,0.0168,0.2385,0.0045,1.488
89.3,0.01665,0.2385,0.0045,1.4895
89.4,0.01665,0.237,0.006,1.491
89.5,0.01665,0.237,0.0045,1.491
89.6,0.01665,0.2355,0.0045,1.4925
89.7,0.01665,0.2355,0.0045,1.4925
89.801,0.0168,0.2355,0.0045,1.4925
89.901,0.0166,0.2355,0.0045,1.4955
90,0.0166,0.234,0.0045,1.4955
90.1,0.0166,0.234,0.0045,1.497
90.201,0.0168,0.234,0.0045,1.497
90.3,0.0166,0.2325,0.0045,1.4985
90.4,0.01665,0.2325,0.006,1.4985
90.501,0.0168,0.231,0.0045,1.5
90.6,0.0166,0.231,0.0045,1.5
90.7,0.01665,0.231,0.0045,1.5015
90.8,0.0166,0.231,0.0045,1.503
90.901,0.0168,0.2295,0.0045,1.503
91,0.01665,0.2295,0.0045,1.5045
91.1,0.01665,0.2295,0.0045,1.5045
91.2,0.01665,0.228,0.0045,1.506
91.301,0.0168,0.228,0.0045,1.506
91.4,0.01665,0.228,0.0045,1.5075
91.5,0.01665,0.228,0.0045,1.5075
91.601,0.0168,0.2265,0.0045,1.5075
91.701,0.0168,0.2265,0.0045,1.509
91.8,0.01665,0.2265,0.0045,1.5105
91.9,0.01665,0.225,0.0045,1.512
92.001,0.0168,0.225,0.0045,1.512
92.101,0.0168,0.225,0.0045,1.512
92.2,0.01665,0.2235,0.0045,1.5135
92.3,0.01665,0.2235,0.0045,1.515
92.4,0.01665,0.2235,0.0045,1.515
92.501,0.0168,0.222,0.0045,1.5165
92.6,0.01665,0.222,0.0045,1.518
92.7,0.01665,0.222,0.0045,1.518
92.801,0.0168,0.2205,0.0045,1.518
92.9,0.01665,0.2205,0.0045,1.5195
93,0.0167,0.2205,0.0045,1.521
93.1,0.01665,0.2205,0.0045,1.521
93.201,0.01675,0.219,0.0045,1.5225
93.3,0.0167,0.219,0.0045,1.5225
93.4,0.01665,0.219,0.0045,1.524
93.5,0.0167,0.219,0.0045,1.5255
93.601,0.01675,0.2175,0.0045,1.5255
93.7,0.01665,0.2175,0.0045,1.527
93.8,0.0167,0.2175,0.0045,1.527
93.9,0.0167,0.216,0.0045,1.527
94.001,0.0167,0.216,0.0045,1.5285
94.1,0.01665,0.216,0.0045,1.53
94.2,0.0167,0.216,0.0045,1.53
94.301,0.0167,0.2145,0.0045,1.53
94.4,0.0167,0.2145,0.0045,1.5315
94.5,0.0167,0.2145,0.0045,1.533
94.6,0.01665,0.213,0.0045,1.5345
94.701,0.0167,0.213,0.0045,1.533
94.8,0.0167,0.213,0.0045,1.536
94.9,0.0167,0.213,0.0045,1.536
95.002,0.0168,0.2115,0.0045,1.536
95.101,0.0167,0.2115,0.0045,1.5375
95.2,0.0167,0.2115,0.0045,1.5375
95.3,0.0167,0.21,0.0045,1.539
95.4,0.0167,0.21,0.0045,1.5405
95.501,0.0167,0.21,0.0045,1.5405
95.6,0.0167,0.21,0.0045,1.542
95.7,0.0167,0.2085,0.0045,1.542
95.8,0.0167,0.2085,0.0045,1.5435
95.901,0.01675,0.2085,0.0045,1.5435
96,0.0167,0.207,0.0045,1.545
96.1,0.0167,0.207,0.0045,1.545
96.201,0.01665,0.207,0.0045,1.545
96.3,0.0167,0.207,0.0045,1.5465
96.4,0.0167,0.2055,0.0045,1.548
96.5,0.0167,0.2055,0.0045,1.548
96.601,0.01665,0.2055,0.0045,1.548
96.7,0.0167,0.2055,0.0045,1.551
96.8,0.0167,0.204,0.0045,1.551
96.9,0.0167,0.204,0.0045,1.5525
97.001,0.0166,0.204,0.0045,1.5525
97.1,0.0167,0.2025,0.0045,1.554
97.2,0.0167,0.2025,0.0045,1.554
97.3,0.01675,0.2025,0.0045,1.5555
97.4,0.01675,0.2025,0.0045,1.5555
97.5,0.01675,0.201,0.0045,1.557
97.601,0.01665,0.201,0.0045,1.557
97.7,0.0166,0.201,0.0045,1.557
97.8,0.01675,0.1995,0.0045,1.56
97.9,0.01675,0.1995,0.0045,1.56
98.001,0.01665,0.1995,0.0045,1.56
98.1,0.01675,0.1995,0.0045,1.5615
98.2,0.01675,0.198,0.0045,1.563
98.3,0.01675,0.198,0.0045,1.563
98.401,0.01665,0.198,0.0045,1.563
98.5,0.01675,0.198,0.0045,1.5645
98.6,0.01675,0.1965,0.0045,1.566
98.701,0.01665,0.1965,0.0045,1.566
98.801,0.01665,0.1965,0.0045,1.566
98.9,0.0168,0.195,0.0045,1.5675
99,0.01675,0.195,0.0045,1.569
99.101,0.01665,0.195,0.0045,1.569
99.2,0.01675,0.195,0.0045,1.5705
99.3,0.0168,0.195,0.0045,1.572
99.401,0.01665,0.1935,0.0045,1.572
99.5,0.0168,0.1935,0.0045,1.5735
99.6,0.0168,0.1935,0.0045,1.5735
99.7,0.0168,0.1935,0.0045,1.575
99.8,0.01675,0.192,0.0045,1.575
99.901,0.01665,0.192,0.0045,1.575
100,0.01675,0.192,0.003,1.5765
100.101,0.0168,0.192,0.0045,1.578
100.2,0.01675,0.1905,0.0045,1.578
100.3,0.0168,0.1905,0.0045,1.5795
100.401,0.01665,0.1905,0.0045,1.5795
100.5,0.0168,0.1905,0.0045,1.581
100.6,0.0168,0.1905,0.0045,1.5825
100.7,0.0168,0.189,0.003,1.5825
100.801,0.0167,0.189,0.0045,1.5825
100.9,0.0168,0.189,0.003,1.584
101,0.0168,0.189,0.003,1.5855
101.1,0.0168,0.1875,0.003,1.5855
101.201,0.0167,0.1875,0.0045,1.5855
101.3,0.0168,0.1875,0.003,1.587
101.4,0.0168,0.1875,0.003,1.5885
101.5,0.0168,0.186,0.0045,1.5885
101.601,0.0168,0.186,0.0045,1.59
101.7,0.0168,0.186,0.003,1.59
101.8,0.0168,0.186,0.003,1.59
101.901,0.01665,0.186,0.0045,1.5915
102,0.0168,0.1845,0.0045,1.593
102.1,0.0168,0.1845,0.003,1.593
102.2,0.0168,0.1845,0.003,1.5945
102.301,0.01665,0.183,0.003,1.5945
102.4,0.0168,0.183,0.003,1.596
102.5,0.0168,0.183,0.003,1.596
102.6,0.0168,0.183,0.0045,1.5975
102.701,0.0167,0.183,0.003,1.5975
102.8,0.0168,0.1815,0.003,1.599
102.9,0.0168,0.1815,0.003,1.599
103.001,0.0167,0.1815,0.003,1.6005
103.1,0.0168,0.1815,0.003,1.6005
103.201,0.0167,0.1815,0.0045,1.602
103.3,0.0168,0.18,0.003,1.602
103.4,0.0168,0.18,0.0045,1.6035
103.501,0.0167,0.18,0.003,1.605
103.6,0.0168,0.18,0.003,1.605
103.7,0.0168,0.18,0.003,1.605
103.8,0.0168,0.1785,0.003,1.6065
103.9,0.0167,0.1785,0.003,1.6065
104,0.01685,0.1785,0.003,1.608
104.1,0.0168,0.1785,0.003,1.6095
104.201,0.0167,0.177,0.003,1.6095
104.3,0.0168,0.177,0.003,1.611
104.4,0.0168,0.177,0.003,1.611
104.5,0.0168,0.177,0.003,1.6125
104.601,0.0167,0.1755,0.003,1.6125
104.7,0.01685,0.1755,0.003,1.6125
104.8,0.0168,0.1755,0.003,1.614
104.9,0.01685,0.1755,0.003,1.614
105.001,0.0167,0.1755,0.003,1.6155
105.1,0.0168,0.174,0.003,1.617
105.2,0.0168,0.174,0.003,1.617
105.301,0.01675,0.174,0.003,1.6185
105.401,0.0167,0.174,0.003,1.6185
105.5,0.0168,0.174,0.003,1.62
105.6,0.01685,0.1725,0.003,1.62
105.701,0.01675,0.1725,0.003,1.6215
105.8,0.01685,0.1725,0.003,1.6215
105.9,0.0168,0.1725,0.003,1.623
106,0.01685,0.171,0.003,1.623
106.101,0.01675,0.171,0.003,1.6245
106.2,0.0168,0.171,0.003,1.6245
106.3,0.01685,0.171,0.003,1.626
106.401,0.01675,0.171,0.003,1.6275
106.5,0.01685,0.171,0.003,1.6275
106.6,0.0168,0.1695,0.003,1.629
106.7,0.01685,0.1695,0.003,1.629
106.801,0.01675,0.1695,0.003,1.6305
106.9,0.01685,0.1695,0.003,1.6305
107,0.01685,0.1695,0.003,1.632
107.1,0.01685,0.168,0.003,1.632
107.201,0.01675,0.168,0.003,1.6335
107.3,0.01685,0.168,0.003,1.6335
107.4,0.0168,0.168,0.003,1.6335
107.5,0.01685,0.168,0.003,1.635
107.6,0.01685,0.1665,0.003,1.635
107.7,0.01685,0.1665,0.003,1.635
107.8,0.01685,0.1665,0.003,1.635
107.901,0.01675,0.1665,0.003,1.6365
108,0.0168,0.1665,0.003,1.635
108.1,0.01685,0.1665,0.003,1.6365
108.2,0.01685,0.1665,0.003,1.6365
108.301,0.01675,0.165,0.003,1.6365
108.4,0.01685,0.165,0.003,1.635
108.5,0.01685,0.165,0.003,1.635
108.6,0.0168,0.165,0.003,1.635
108.7,0.01685,0.165,0.003,1.635
108.801,0.01675,0.165,0.003,1.635
108.9,0.0168,0.165,0.003,1.635
109,0.01685,0.165,0.003,1.635
109.101,0.01675,0.165,0.003,1.635
109.2,0.01685,0.165,0.003,1.6335
109.3,0.0168,0.165,0.003,1.6335
109.4,0.01685,0.165,0.003,1.632
109.5,0.01685,0.165,0.003,1.632
109.599,0.0169,0.165,0.003,1.632
109.7,0.0168,0.165,0.003,1.632
109.801,0.01675,0.165,0.003,1.632
109.901,0.0168,0.165,0.003,1.632
110,0.01685,0.165,0.003,1.6305
110.1,0.01685,0.165,0.003,1.6305
110.201,0.0168,0.165,0.003,1.6305
110.3,0.01685,0.165,0.003,1.629
110.4,0.01685,0.165,0.003,1.629
110.5,0.01675,0.165,0.003,1.629
110.6,0.01685,0.165,0.003,1.6275
110.7,0.01685,0.165,0.003,1.6275
110.801,0.0168,0.165,0.003,1.6275
110.9,0.01685,0.165,0.003,1.626
111,0.01685,0.165,0.003,1.626
111.1,0.01685,0.165,0.003,1.626
111.201,0.0168,0.165,0.003,1.626
111.3,0.0168,0.165,0.003,1.6245
111.4,0.01685,0.1665,0.003,1.6245
111.5,0.01685,0.1665,0.003,1.623
111.601,0.0168,0.1665,0.003,1.623
111.7,0.01685,0.1665,0.003,1.6215
111.8,0.01685,0.1665,0.003,1.6215
111.901,0.0168,0.1665,0.003,1.6215
112,0.0168,0.1665,0.003,1.62
112.1,0.01685,0.1665,0.003,1.62
112.2,0.01685,0.1665,0.003,1.62
112.301,0.0168,0.168,0.003,1.62
112.4,0.0168,0.1665,0.003,1.6185
112.5,0.01685,0.168,0.003,1.617
112.6,0.01685,0.168,0.003,1.617
112.701,0.01675,0.168,0.003,1.617
112.8,0.01685,0.168,0.003,1.6155
112.9,0.01685,0.168,0.003,1.6155
113,0.01685,0.168,0.003,1.614
113.101,0.01685,0.168,0.003,1.614
113.2,0.01685,0.1695,0.003,1.614
113.3,0.01685,0.1695,0.003,1.614
113.401,0.01675,0.1695,0.003,1.6125
113.5,0.01685,0.1695,0.003,1.611
113.6,0.01685,0.1695,0.003,1.611
113.7,0.01685,0.1695,0.003,1.611
113.801,0.01675,0.1695,0.003,1.6095
113.9,0.01685,0.1695,0.003,1.6095
114,0.0168,0.171,0.003,1.608
114.1,0.0168,0.171,0.003,1.608
114.201,0.01675,0.171,0.003,1.608
114.3,0.01685,0.171,0.003,1.6065
114.4,0.01685,0.171,0.003,1.6065
114.5,0.01685,0.171,0.003,1.605
114.6,0.01685,0.1725,0.003,1.605
114.7,0.01685,0.1725,0.003,1.605
114.801,0.0168,0.1725,0.003,1.605
114.901,0.01675,0.1725,0.003,1.6035
115,0.01685,0.1725,0.003,1.602
115.1,0.01685,0.1725,0.003,1.602
115.201,0.0168,0.1725,0.003,1.602
115.3,0.01685,0.174,0.003,1.6005
115.4,0.0168,0.174,0.003,1.6005
115.501,0.01675,0.174,0.003,1.6005
115.6,0.01685,0.174,0.003,1.599
115.7,0.01685,0.174,0.003,1.5975
115.8,0.01685,0.174,0.003,1.5975
115.901,0.0168,0.174,0.003,1.596
116,0.0168,0.1755,0.003,1.596
116.099,0.0169,0.1755,0.003,1.596
116.2,0.01665,0.1755,0.003,1.5945
116.3,0.01685,0.1755,0.003,1.5945
116.4,0.01685,0.1755,0.003,1.5945
116.501,0.0168,0.1755,0.003,1.593
116.6,0.01685,0.177,0.003,1.593
116.7,0.01685,0.177,0.003,1.5915
116.8,0.01685,0.177,0.003,1.5915
116.901,0.0168,0.177,0.003,1.5915
117,0.01685,0.177,0.003,1.59
117.1,0.01685,0.1785,0.003,1.59
117.2,0.01685,0.1785,0.003,1.5885
117.301,0.01675,0.1785,0.003,1.5885
117.4,0.01685,0.1785,0.003,1.587
117.5,0.01685,0.1785,0.003,1.587
117.601,0.01675,0.18,0.003,1.587
117.7,0.01685,0.18,0.003,1.5855
117.8,0.0168,0.18,0.003,1.5855
117.901,0.01675,0.18,0.003,1.5855
118,0.01685,0.18,0.003,1.584
118.1,0.01685,0.18,0.003,1.584
118.201,0.01675,0.1815,0.003,1.584
118.3,0.01675,0.1815,0.003,1.5825
118.4,0.01685,0.1815,0.003,1.581
118.5,0.0168,0.1815,0.003,1.581
118.601,0.01675,0.1815,0.003,1.581
118.7,0.01685,0.1815,0.003,1.5795
118.8,0.01685,0.183,0.003,1.5795
118.9,0.01685,0.183,0.003,1.578
119.001,0.01675,0.183,0.003,1.578
119.1,0.0168,0.183,0.003,1.5765
119.2,0.01685,0.183,0.003,1.5765
119.3,0.01685,0.1845,0.003,1.5765
119.401,0.01675,0.1845,0.003,1.575
119.5,0.01685,0.1845,0.003,1.575
119.6,0.01685,0.1845,0.003,1.5735
119.701,0.01675,0.1845,0.003,1.5735
119.8,0.0168,0.186,0.003,1.572
119.9,0.0168,0.186,0.003,1.572
120.001,0.01675,0.186,0.0045,1.572
120.1,0.01685,0.186,0.003,1.5705
120.2,0.0168,0.186,0.003,1.5705
120.3,0.01685,0.1875,0.003,1.569
120.401,0.01675,0.1875,0.0045,1.569
120.5,0.0168,0.1875,0.0045,1.5675
120.6,0.01685,0.1875,0.003,1.5675
120.7,0.01685,0.1875,0.003,1.5675
120.801,0.01675,0.1875,0.0045,1.566
120.901,0.01675,0.189,0.003,1.566
121,0.01685,0.189,0.003,1.5645
121.1,0.01685,0.189,0.003,1.5645
121.201,0.01675,0.189,0.003,1.5645
121.301,0.01675,0.189,0.003,1.563
121.4,0.01685,0.1905,0.003,1.5615
121.5,0.01685,0.1905,0.003,1.5615
121.601,0.01675,0.1905,0.003,1.5615
121.7,0.0168,0.1905,0.003,1.56
121.8,0.0168,0.1905,0.0045,1.56
121.9,0.01685,0.1905,0.0045,1.5585
122,0.01685,0.192,0.003,1.5585
122.101,0.01675,0.192,0.003,1.5585
122.2,0.0168,0.192,0.003,1.557
122.3,0.0168,0.192,0.003,1.557
122.401,0.01675,0.192,0.003,1.5555
122.501,0.01675,0.1935,0.003,1.5555
122.6,0.0168,0.1935,0.003,1.554
122.7,0.01685,0.1935,0.003,1.554
122.801,0.01675,0.1935,0.0045,1.554
122.9,0.0167,0.1935,0.0045,1.5525
123,0.01685,0.195,0.0045,1.5525
123.1,0.0168,0.195,0.003,1.551
123.2,0.01685,0.195,0.003,1.551
123.3,0.0168,0.195,0.0045,1.5495
123.4,0.0168,0.195,0.0045,1.5495
123.5,0.01685,0.1965,0.0045,1.5495
123.6,0.0168,0.1965,0.0045,1.548
123.701,0.0167,0.1965,0.0045,1.548
123.8,0.0168,0.1965,0.003,1.5465
123.9,0.0168,0.1965,0.0045,1.5465
